source_row,quarter,State,Date,Hourly Demand Met (in MW)
0,1,Tamil Nadu - 2025,01-Jan 12am,2805.393173409605
0,2,Tamil Nadu - 2025,01-Jan 12am,2804.786491033251
0,3,Tamil Nadu - 2025,01-Jan 12am,2803.2697850923664
0,4,Tamil Nadu - 2025,01-Jan 12am,2802.2205504647777
1,1,Tamil Nadu - 2025,01-Jan 1am,2801.638787150488
1,2,Tamil Nadu - 2025,01-Jan 1am,2792.12822619238
1,3,Tamil Nadu - 2025,01-Jan 1am,2773.688867590457
1,4,Tamil Nadu - 2025,01-Jan 1am,2743.944119066675
2,1,Tamil Nadu - 2025,01-Jan 2am,2702.893980621036
2,2,Tamil Nadu - 2025,01-Jan 2am,2674.1942748789047
2,3,Tamil Nadu - 2025,01-Jan 2am,2657.845001840282
2,4,Tamil Nadu - 2025,01-Jan 2am,2653.3267426597777
3,1,Tamil Nadu - 2025,01-Jan 3am,2660.639497337393
3,2,Tamil Nadu - 2025,01-Jan 3am,2659.243956320095
3,3,Tamil Nadu - 2025,01-Jan 3am,2649.1401196078823
3,4,Tamil Nadu - 2025,01-Jan 3am,2629.1164267346285
4,1,Tamil Nadu - 2025,01-Jan 4am,2599.172877700332
4,2,Tamil Nadu - 2025,01-Jan 4am,2587.118144854797
4,3,Tamil Nadu - 2025,01-Jan 4am,2592.9522281980244
4,4,Tamil Nadu - 2025,01-Jan 4am,2615.206749246848
5,1,Tamil Nadu - 2025,01-Jan 5am,2653.881708001268
5,2,Tamil Nadu - 2025,01-Jan 5am,2689.978703010471
5,3,Tamil Nadu - 2025,01-Jan 5am,2723.497734274457
5,4,Tamil Nadu - 2025,01-Jan 5am,2755.4618547138043
6,1,Tamil Nadu - 2025,01-Jan 6am,2785.871064328514
6,2,Tamil Nadu - 2025,01-Jan 6am,2827.585447045931
6,3,Tamil Nadu - 2025,01-Jan 6am,2880.605002866054
6,4,Tamil Nadu - 2025,01-Jan 6am,2948.2684857595013
7,1,Tamil Nadu - 2025,01-Jan 7am,3030.5758957262738
7,2,Tamil Nadu - 2025,01-Jan 7am,3094.6346250153238
7,3,Tamil Nadu - 2025,01-Jan 7am,3140.4446736266527
7,4,Tamil Nadu - 2025,01-Jan 7am,3173.0548056317493
8,1,Tamil Nadu - 2025,01-Jan 8am,3192.465021030612
8,2,Tamil Nadu - 2025,01-Jan 8am,3201.275343145357
8,3,Tamil Nadu - 2025,01-Jan 8am,3199.485771975983
8,4,Tamil Nadu - 2025,01-Jan 8am,3176.283863848048
9,1,Tamil Nadu - 2025,01-Jan 9am,3131.6696187615557
9,2,Tamil Nadu - 2025,01-Jan 9am,3127.917675441031
9,3,Tamil Nadu - 2025,01-Jan 9am,3165.0280338864786
9,4,Tamil Nadu - 2025,01-Jan 9am,3246.624671910935
10,1,Tamil Nadu - 2025,01-Jan 10am,3372.7075895143967
10,2,Tamil Nadu - 2025,01-Jan 10am,3459.258281094112
10,3,Tamil Nadu - 2025,01-Jan 10am,3506.2767466500795
10,4,Tamil Nadu - 2025,01-Jan 10am,3522.5573827414114
11,1,Tamil Nadu - 2025,01-Jan 11am,3508.100189368108
11,2,Tamil Nadu - 2025,01-Jan 11am,3494.1572927782568
11,3,Tamil Nadu - 2025,01-Jan 11am,3480.7286929718566
11,4,Tamil Nadu - 2025,01-Jan 11am,3462.023824881778
12,1,Tamil Nadu - 2025,01-Jan 12pm,3438.042688508022
12,2,Tamil Nadu - 2025,01-Jan 12pm,3412.2765480052744
12,3,Tamil Nadu - 2025,01-Jan 12pm,3384.725403373537
12,4,Tamil Nadu - 2025,01-Jan 12pm,3355.685360113166
13,1,Tamil Nadu - 2025,01-Jan 1pm,3325.156418224164
13,2,Tamil Nadu - 2025,01-Jan 1pm,3287.8706805496936
13,3,Tamil Nadu - 2025,01-Jan 1pm,3243.82814708976
13,4,Tamil Nadu - 2025,01-Jan 1pm,3187.584754136383
14,1,Tamil Nadu - 2025,01-Jan 2pm,3119.140501689561
14,2,Tamil Nadu - 2025,01-Jan 2pm,3076.427669153996
14,3,Tamil Nadu - 2025,01-Jan 2pm,3059.446256529684
14,4,Tamil Nadu - 2025,01-Jan 2pm,3065.07557262676
15,1,Tamil Nadu - 2025,01-Jan 3pm,3093.315617445222
15,2,Tamil Nadu - 2025,01-Jan 3pm,3124.958258719585
15,3,Tamil Nadu - 2025,01-Jan 3pm,3160.003496449846
15,4,Tamil Nadu - 2025,01-Jan 3pm,3207.642627385347
16,1,Tamil Nadu - 2025,01-Jan 4pm,3267.875651526089
16,2,Tamil Nadu - 2025,01-Jan 4pm,3304.7629206415227
16,3,Tamil Nadu - 2025,01-Jan 4pm,3318.304434731648
16,4,Tamil Nadu - 2025,01-Jan 4pm,3306.006993100741
17,1,Tamil Nadu - 2025,01-Jan 5pm,3267.870595748805
17,2,Tamil Nadu - 2025,01-Jan 5pm,3254.794095080724
17,3,Tamil Nadu - 2025,01-Jan 5pm,3266.777491096498
17,4,Tamil Nadu - 2025,01-Jan 5pm,3303.6578180739725
18,1,Tamil Nadu - 2025,01-Jan 6pm,3365.435076013147
18,2,Tamil Nadu - 2025,01-Jan 6pm,3402.1882068420714
18,3,Tamil Nadu - 2025,01-Jan 6pm,3413.9172105607468
18,4,Tamil Nadu - 2025,01-Jan 6pm,3405.3595065840345
19,1,Tamil Nadu - 2025,01-Jan 7pm,3376.515094911931
19,2,Tamil Nadu - 2025,01-Jan 7pm,3348.880517127224
19,3,Tamil Nadu - 2025,01-Jan 7pm,3322.455773229912
19,4,Tamil Nadu - 2025,01-Jan 7pm,3292.838614730934
20,1,Tamil Nadu - 2025,01-Jan 8pm,3260.029041630286
20,2,Tamil Nadu - 2025,01-Jan 8pm,3228.944003279562
20,3,Tamil Nadu - 2025,01-Jan 8pm,3199.5834996787635
20,4,Tamil Nadu - 2025,01-Jan 8pm,3171.883455411389
21,1,Tamil Nadu - 2025,01-Jan 9pm,3145.8438704774394
21,2,Tamil Nadu - 2025,01-Jan 9pm,3116.932248024313
21,3,Tamil Nadu - 2025,01-Jan 9pm,3085.148588052011
21,4,Tamil Nadu - 2025,01-Jan 9pm,3051.2352934462365
22,1,Tamil Nadu - 2025,01-Jan 10pm,3015.192364206991
22,2,Tamil Nadu - 2025,01-Jan 10pm,2977.097879872648
22,3,Tamil Nadu - 2025,01-Jan 10pm,2936.951840443207
22,4,Tamil Nadu - 2025,01-Jan 10pm,2892.997915477154
23,1,Tamil Nadu - 2025,01-Jan 11pm,2845.236104974486
23,2,Tamil Nadu - 2025,01-Jan 11pm,2804.1263120459225
23,3,Tamil Nadu - 2025,01-Jan 11pm,2769.668536691465
23,4,Tamil Nadu - 2025,01-Jan 11pm,2741.4990462881274
24,1,Tamil Nadu - 2025,02-Jan 12am,2719.617840835912
24,2,Tamil Nadu - 2025,02-Jan 12am,2695.747412961995
24,3,Tamil Nadu - 2025,02-Jan 12am,2669.887762666377
24,4,Tamil Nadu - 2025,02-Jan 12am,2641.3169835357157
25,1,Tamil Nadu - 2025,02-Jan 1am,2610.0350755700074
25,2,Tamil Nadu - 2025,02-Jan 1am,2588.650984622138
25,3,Tamil Nadu - 2025,02-Jan 1am,2577.164710692104
25,4,Tamil Nadu - 2025,02-Jan 1am,2576.7292291157505
26,1,Tamil Nadu - 2025,02-Jan 2am,2587.344539893076
26,2,Tamil Nadu - 2025,02-Jan 2am,2589.4838451561463
26,3,Tamil Nadu - 2025,02-Jan 2am,2583.1471449049614
26,4,Tamil Nadu - 2025,02-Jan 2am,2569.084470045816
27,1,Tamil Nadu - 2025,02-Jan 3am,2547.295820578707
27,2,Tamil Nadu - 2025,02-Jan 3am,2532.8078089338105
27,3,Tamil Nadu - 2025,02-Jan 3am,2525.620435111125
27,4,Tamil Nadu - 2025,02-Jan 3am,2521.895935376358
28,1,Tamil Nadu - 2025,02-Jan 4am,2521.6343097295094
28,2,Tamil Nadu - 2025,02-Jan 4am,2532.835528146164
28,3,Tamil Nadu - 2025,02-Jan 4am,2555.4995906263207
28,4,Tamil Nadu - 2025,02-Jan 4am,2590.8805714980067
29,1,Tamil Nadu - 2025,02-Jan 5am,2638.97847076122
29,2,Tamil Nadu - 2025,02-Jan 5am,2684.2688724722293
29,3,Tamil Nadu - 2025,02-Jan 5am,2726.7517766310343
29,4,Tamil Nadu - 2025,02-Jan 5am,2761.650880135516
30,1,Tamil Nadu - 2025,02-Jan 6am,2788.9661829856736
30,2,Tamil Nadu - 2025,02-Jan 6am,2852.879919737953
30,3,Tamil Nadu - 2025,02-Jan 6am,2953.3920903923554
30,4,Tamil Nadu - 2025,02-Jan 6am,3097.071806884017
31,1,Tamil Nadu - 2025,02-Jan 7am,3283.919069212943
31,2,Tamil Nadu - 2025,02-Jan 7am,3430.336971211844
31,3,Tamil Nadu - 2025,02-Jan 7am,3536.3255128807173
31,4,Tamil Nadu - 2025,02-Jan 7am,3614.4584466944966
32,1,Tamil Nadu - 2025,02-Jan 8am,3664.735772653185
32,2,Tamil Nadu - 2025,02-Jan 8am,3695.311882074475
32,3,Tamil Nadu - 2025,02-Jan 8am,3706.186774958365
32,4,Tamil Nadu - 2025,02-Jan 8am,3687.165570313976
33,1,Tamil Nadu - 2025,02-Jan 9am,3638.248268141304
33,2,Tamil Nadu - 2025,02-Jan 9am,3612.449763067964
33,3,Tamil Nadu - 2025,02-Jan 9am,3609.770055093957
33,4,Tamil Nadu - 2025,02-Jan 9am,3626.7419136967737
34,1,Tamil Nadu - 2025,02-Jan 10am,3663.365338876416
34,2,Tamil Nadu - 2025,02-Jan 10am,3687.428819140319
34,3,Tamil Nadu - 2025,02-Jan 10am,3698.932354488483
34,4,Tamil Nadu - 2025,02-Jan 10am,3701.703487494782
35,1,Tamil Nadu - 2025,02-Jan 11am,3695.742218159214
35,2,Tamil Nadu - 2025,02-Jan 11am,3690.294802531109
35,3,Tamil Nadu - 2025,02-Jan 11am,3685.361240610464
35,4,Tamil Nadu - 2025,02-Jan 11am,3679.391738699215
36,1,Tamil Nadu - 2025,02-Jan 12pm,3672.386296797358
36,2,Tamil Nadu - 2025,02-Jan 12pm,3664.397421043968
36,3,Tamil Nadu - 2025,02-Jan 12pm,3655.425111439047
36,4,Tamil Nadu - 2025,02-Jan 12pm,3646.281170719626
37,1,Tamil Nadu - 2025,02-Jan 1pm,3636.965598885705
37,2,Tamil Nadu - 2025,02-Jan 1pm,3622.5550733760056
37,3,Tamil Nadu - 2025,02-Jan 1pm,3603.049594190526
37,4,Tamil Nadu - 2025,02-Jan 1pm,3572.2197335477645
38,1,Tamil Nadu - 2025,02-Jan 2pm,3530.0654914477227
38,2,Tamil Nadu - 2025,02-Jan 2pm,3518.8867571406818
38,3,Tamil Nadu - 2025,02-Jan 2pm,3538.683530626637
38,4,Tamil Nadu - 2025,02-Jan 2pm,3593.5542207849585
39,1,Tamil Nadu - 2025,02-Jan 3pm,3683.498827615646
39,2,Tamil Nadu - 2025,02-Jan 3pm,3741.627008592217
39,3,Tamil Nadu - 2025,02-Jan 3pm,3767.9387637146738
39,4,Tamil Nadu - 2025,02-Jan 3pm,3765.885400077465
40,1,Tamil Nadu - 2025,02-Jan 4pm,3735.466917680591
40,2,Tamil Nadu - 2025,02-Jan 4pm,3722.8658164838416
40,3,Tamil Nadu - 2025,02-Jan 4pm,3728.082096487219
40,4,Tamil Nadu - 2025,02-Jan 4pm,3747.315169348348
41,1,Tamil Nadu - 2025,02-Jan 5pm,3780.5650350672313
41,2,Tamil Nadu - 2025,02-Jan 5pm,3804.452723738308
41,3,Tamil Nadu - 2025,02-Jan 5pm,3818.978235361579
41,4,Tamil Nadu - 2025,02-Jan 5pm,3826.4340058328817
42,1,Tamil Nadu - 2025,02-Jan 6pm,3826.820035152221
42,2,Tamil Nadu - 2025,02-Jan 6pm,3829.760677850114
42,3,Tamil Nadu - 2025,02-Jan 6pm,3835.2559339265617
42,4,Tamil Nadu - 2025,02-Jan 6pm,3846.283353071104
43,1,Tamil Nadu - 2025,02-Jan 7pm,3862.84293528374
43,2,Tamil Nadu - 2025,02-Jan 7pm,3857.445027896708
43,3,Tamil Nadu - 2025,02-Jan 7pm,3830.089630910007
43,4,Tamil Nadu - 2025,02-Jan 7pm,3779.5124059095447
44,1,Tamil Nadu - 2025,02-Jan 8pm,3705.713352895325
44,2,Tamil Nadu - 2025,02-Jan 8pm,3643.7681550196494
44,3,Tamil Nadu - 2025,02-Jan 8pm,3593.67681228252
44,4,Tamil Nadu - 2025,02-Jan 8pm,3552.1716798025054
45,1,Tamil Nadu - 2025,02-Jan 9pm,3519.2527575796057
45,2,Tamil Nadu - 2025,02-Jan 9pm,3479.450231750109
45,3,Tamil Nadu - 2025,02-Jan 9pm,3432.764102314014
45,4,Tamil Nadu - 2025,02-Jan 9pm,3380.942908356271
46,1,Tamil Nadu - 2025,02-Jan 10pm,3323.986649876878
46,2,Tamil Nadu - 2025,02-Jan 10pm,3266.873906229868
46,3,Tamil Nadu - 2025,02-Jan 10pm,3209.6046774152387
46,4,Tamil Nadu - 2025,02-Jan 10pm,3148.054766478016
47,1,Tamil Nadu - 2025,02-Jan 11pm,3082.2241734182
47,2,Tamil Nadu - 2025,02-Jan 11pm,3031.879500611609
47,3,Tamil Nadu - 2025,02-Jan 11pm,2997.0207480582435
47,4,Tamil Nadu - 2025,02-Jan 11pm,2978.9155779119487
48,1,Tamil Nadu - 2025,03-Jan 12am,2977.5639901727263
48,2,Tamil Nadu - 2025,03-Jan 12am,2965.5934095416787
48,3,Tamil Nadu - 2025,03-Jan 12am,2943.003836018807
48,4,Tamil Nadu - 2025,03-Jan 12am,2909.8487642667883
49,1,Tamil Nadu - 2025,03-Jan 1am,2866.128194285624
49,2,Tamil Nadu - 2025,03-Jan 1am,2838.8937333981457
49,3,Tamil Nadu - 2025,03-Jan 1am,2828.145381604356
49,4,Tamil Nadu - 2025,03-Jan 1am,2835.2426907118743
50,1,Tamil Nadu - 2025,03-Jan 2am,2860.185660720701
50,2,Tamil Nadu - 2025,03-Jan 2am,2867.765373462279
50,3,Tamil Nadu - 2025,03-Jan 2am,2857.981828936609
50,4,Tamil Nadu - 2025,03-Jan 2am,2831.407136880411
51,1,Tamil Nadu - 2025,03-Jan 3am,2788.041297293686
51,2,Tamil Nadu - 2025,03-Jan 3am,2759.6605699246616
51,3,Tamil Nadu - 2025,03-Jan 3am,2746.26495477334
51,4,Tamil Nadu - 2025,03-Jan 3am,2743.603178008312
52,1,Tamil Nadu - 2025,03-Jan 4am,2751.675239629579
52,2,Tamil Nadu - 2025,03-Jan 4am,2764.2125228773634
52,3,Tamil Nadu - 2025,03-Jan 4am,2781.215027751666
52,4,Tamil Nadu - 2025,03-Jan 4am,2804.3572097413903
53,1,Tamil Nadu - 2025,03-Jan 5am,2833.639068846536
53,2,Tamil Nadu - 2025,03-Jan 5am,2865.2824888934656
53,3,Tamil Nadu - 2025,03-Jan 5am,2899.2874698821797
53,4,Tamil Nadu - 2025,03-Jan 5am,2929.220972377819
54,1,Tamil Nadu - 2025,03-Jan 6am,2955.082996380385
54,2,Tamil Nadu - 2025,03-Jan 6am,3019.2498946726632
54,3,Tamil Nadu - 2025,03-Jan 6am,3121.721667254653
54,4,Tamil Nadu - 2025,03-Jan 6am,3271.2154416922995
55,1,Tamil Nadu - 2025,03-Jan 7am,3467.731217985604
55,2,Tamil Nadu - 2025,03-Jan 7am,3616.5898779561153
55,3,Tamil Nadu - 2025,03-Jan 7am,3717.791421603832
55,4,Tamil Nadu - 2025,03-Jan 7am,3784.107482454449
56,1,Tamil Nadu - 2025,03-Jan 8am,3815.5380605079695
56,2,Tamil Nadu - 2025,03-Jan 8am,3830.132472788668
56,3,Tamil Nadu - 2025,03-Jan 8am,3827.890719296545
56,4,Tamil Nadu - 2025,03-Jan 8am,3796.3087474068175
57,1,Tamil Nadu - 2025,03-Jan 9am,3735.386557119489
57,2,Tamil Nadu - 2025,03-Jan 9am,3702.099147158957
57,3,Tamil Nadu - 2025,03-Jan 9am,3696.446517525224
57,4,Tamil Nadu - 2025,03-Jan 9am,3715.507778196331
58,1,Tamil Nadu - 2025,03-Jan 10am,3759.282929172276
58,2,Tamil Nadu - 2025,03-Jan 10am,3788.322311860408
58,3,Tamil Nadu - 2025,03-Jan 10am,3802.625926260724
58,4,Tamil Nadu - 2025,03-Jan 10am,3804.948832706592
59,1,Tamil Nadu - 2025,03-Jan 11am,3795.2910311980127
59,2,Tamil Nadu - 2025,03-Jan 11am,3796.571818327438
59,3,Tamil Nadu - 2025,03-Jan 11am,3808.791194094864
59,4,Tamil Nadu - 2025,03-Jan 11am,3835.6259563796857
60,1,Tamil Nadu - 2025,03-Jan 12pm,3877.076105181904
60,2,Tamil Nadu - 2025,03-Jan 12pm,3888.16155663272
60,3,Tamil Nadu - 2025,03-Jan 12pm,3868.8823107321377
60,4,Tamil Nadu - 2025,03-Jan 12pm,3817.4900274532392
61,1,Tamil Nadu - 2025,03-Jan 1pm,3733.9847067960272
61,2,Tamil Nadu - 2025,03-Jan 1pm,3673.836472790792
61,3,Tamil Nadu - 2025,03-Jan 1pm,3637.045325437536
61,4,Tamil Nadu - 2025,03-Jan 1pm,3616.983494975645
62,1,Tamil Nadu - 2025,03-Jan 2pm,3613.6509814051183
62,2,Tamil Nadu - 2025,03-Jan 2pm,3611.344279259342
62,3,Tamil Nadu - 2025,03-Jan 2pm,3610.063388538315
62,4,Tamil Nadu - 2025,03-Jan 2pm,3611.111350797225
63,1,Tamil Nadu - 2025,03-Jan 3pm,3614.488166036069
63,2,Tamil Nadu - 2025,03-Jan 3pm,3628.0790903903576
63,3,Tamil Nadu - 2025,03-Jan 3pm,3651.884123860096
63,4,Tamil Nadu - 2025,03-Jan 3pm,3690.3486197134766
64,1,Tamil Nadu - 2025,03-Jan 4pm,3743.472577950499
64,2,Tamil Nadu - 2025,03-Jan 4pm,3776.698622826479
64,3,Tamil Nadu - 2025,03-Jan 4pm,3790.026754341415
64,4,Tamil Nadu - 2025,03-Jan 4pm,3782.532044881608
65,1,Tamil Nadu - 2025,03-Jan 5pm,3754.214494447058
65,2,Tamil Nadu - 2025,03-Jan 5pm,3745.181044464643
65,3,Tamil Nadu - 2025,03-Jan 5pm,3755.4316949343606
65,4,Tamil Nadu - 2025,03-Jan 5pm,3784.012766153938
66,1,Tamil Nadu - 2025,03-Jan 6pm,3830.9242581233793
66,2,Tamil Nadu - 2025,03-Jan 6pm,3861.781307629433
66,3,Tamil Nadu - 2025,03-Jan 6pm,3876.5839146721023
66,4,Tamil Nadu - 2025,03-Jan 6pm,3883.120519575085
67,1,Tamil Nadu - 2025,03-Jan 7pm,3881.3911223383816
67,2,Tamil Nadu - 2025,03-Jan 7pm,3859.0499442330433
67,3,Tamil Nadu - 2025,03-Jan 7pm,3816.096985259071
67,4,Tamil Nadu - 2025,03-Jan 7pm,3746.681948169504
68,1,Tamil Nadu - 2025,03-Jan 8pm,3650.804832964344
68,2,Tamil Nadu - 2025,03-Jan 8pm,3575.91320185428
68,3,Tamil Nadu - 2025,03-Jan 8pm,3522.007054839308
68,4,Tamil Nadu - 2025,03-Jan 8pm,3486.4649103420684
69,1,Tamil Nadu - 2025,03-Jan 9pm,3469.286768362558
69,2,Tamil Nadu - 2025,03-Jan 9pm,3438.753956154265
69,3,Tamil Nadu - 2025,03-Jan 9pm,3394.866473717186
69,4,Tamil Nadu - 2025,03-Jan 9pm,3340.142801765989
70,1,Tamil Nadu - 2025,03-Jan 10pm,3274.582940300669
70,2,Tamil Nadu - 2025,03-Jan 10pm,3214.7946777797724
70,3,Tamil Nadu - 2025,03-Jan 10pm,3160.778014203303
70,4,Tamil Nadu - 2025,03-Jan 10pm,3108.5143677162555
71,1,Tamil Nadu - 2025,03-Jan 11pm,3058.0037383186304
71,2,Tamil Nadu - 2025,03-Jan 11pm,3016.7498286818995
71,3,Tamil Nadu - 2025,03-Jan 11pm,2984.7526388060605
71,4,Tamil Nadu - 2025,03-Jan 11pm,2963.0437941934088
72,1,Tamil Nadu - 2025,04-Jan 12am,2951.623294843943
72,2,Tamil Nadu - 2025,04-Jan 12am,2936.797685072428
72,3,Tamil Nadu - 2025,04-Jan 12am,2918.5669648788644
72,4,Tamil Nadu - 2025,04-Jan 12am,2896.902055204764
73,1,Tamil Nadu - 2025,04-Jan 1am,2871.8029560501263
73,2,Tamil Nadu - 2025,04-Jan 1am,2857.1375974511147
73,3,Tamil Nadu - 2025,04-Jan 1am,2852.9059794077307
73,4,Tamil Nadu - 2025,04-Jan 1am,2861.213467091028
74,1,Tamil Nadu - 2025,04-Jan 2am,2882.060060501006
74,2,Tamil Nadu - 2025,04-Jan 2am,2888.94563857518
74,3,Tamil Nadu - 2025,04-Jan 2am,2881.870201313547
74,4,Tamil Nadu - 2025,04-Jan 2am,2861.3040996102677
75,1,Tamil Nadu - 2025,04-Jan 3am,2827.24733346534
75,2,Tamil Nadu - 2025,04-Jan 3am,2803.3779185762983
75,3,Tamil Nadu - 2025,04-Jan 3am,2789.695854943141
75,4,Tamil Nadu - 2025,04-Jan 3am,2782.188893015221
76,1,Tamil Nadu - 2025,04-Jan 4am,2780.857032792539
76,2,Tamil Nadu - 2025,04-Jan 4am,2786.0957558814453
76,3,Tamil Nadu - 2025,04-Jan 4am,2797.9050622819395
76,4,Tamil Nadu - 2025,04-Jan 4am,2818.392149044076
77,1,Tamil Nadu - 2025,04-Jan 5am,2847.5570161678543
77,2,Tamil Nadu - 2025,04-Jan 5am,2872.360999746601
77,3,Tamil Nadu - 2025,04-Jan 5am,2892.804099780317
77,4,Tamil Nadu - 2025,04-Jan 5am,2902.247884305227
78,1,Tamil Nadu - 2025,04-Jan 6am,2900.692353321332
78,2,Tamil Nadu - 2025,04-Jan 6am,2941.0067625179504
78,3,Tamil Nadu - 2025,04-Jan 6am,3023.191111895083
78,4,Tamil Nadu - 2025,04-Jan 6am,3153.979772265636
79,1,Tamil Nadu - 2025,04-Jan 7am,3333.3727436296085
79,2,Tamil Nadu - 2025,04-Jan 7am,3468.0945454202483
79,3,Tamil Nadu - 2025,04-Jan 7am,3558.145177637555
79,4,Tamil Nadu - 2025,04-Jan 7am,3612.1075333125873
80,1,Tamil Nadu - 2025,04-Jan 8am,3629.981612445345
80,2,Tamil Nadu - 2025,04-Jan 8am,3653.545537416225
80,3,Tamil Nadu - 2025,04-Jan 8am,3682.7993082252246
80,4,Tamil Nadu - 2025,04-Jan 8am,3716.183541913205
81,1,Tamil Nadu - 2025,04-Jan 9am,3753.6982384801695
81,2,Tamil Nadu - 2025,04-Jan 9am,3762.921573300552
81,3,Tamil Nadu - 2025,04-Jan 9am,3743.853546374349
81,4,Tamil Nadu - 2025,04-Jan 9am,3691.576641844928
82,1,Tamil Nadu - 2025,04-Jan 10am,3606.0908597122943
82,2,Tamil Nadu - 2025,04-Jan 10am,3549.323119741809
82,3,Tamil Nadu - 2025,04-Jan 10am,3521.273421933477
82,4,Tamil Nadu - 2025,04-Jan 10am,3517.8025986124194
83,1,Tamil Nadu - 2025,04-Jan 11am,3538.9106497786397
83,2,Tamil Nadu - 2025,04-Jan 11am,3547.505661716025
83,3,Tamil Nadu - 2025,04-Jan 11am,3543.5876344245785
83,4,Tamil Nadu - 2025,04-Jan 11am,3531.4260540807577
84,1,Tamil Nadu - 2025,04-Jan 12pm,3511.020920684558
84,2,Tamil Nadu - 2025,04-Jan 12pm,3493.847230893356
84,3,Tamil Nadu - 2025,04-Jan 12pm,3479.9049847071487
84,4,Tamil Nadu - 2025,04-Jan 12pm,3468.0068637149384
85,1,Tamil Nadu - 2025,04-Jan 1pm,3458.152867916723
85,2,Tamil Nadu - 2025,04-Jan 1pm,3445.9919111211348
85,3,Tamil Nadu - 2025,04-Jan 1pm,3431.5239933281696
85,4,Tamil Nadu - 2025,04-Jan 1pm,3412.2012276339733
86,1,Tamil Nadu - 2025,04-Jan 2pm,3388.023614038548
86,2,Tamil Nadu - 2025,04-Jan 2pm,3378.629560156395
86,3,Tamil Nadu - 2025,04-Jan 2pm,3384.0190659875148
86,4,Tamil Nadu - 2025,04-Jan 2pm,3402.787759817541
87,1,Tamil Nadu - 2025,04-Jan 3pm,3434.93564164648
87,2,Tamil Nadu - 2025,04-Jan 3pm,3469.250534146005
87,3,Tamil Nadu - 2025,04-Jan 3pm,3505.7324373161173
87,4,Tamil Nadu - 2025,04-Jan 3pm,3550.6713868913985
88,1,Tamil Nadu - 2025,04-Jan 4pm,3604.0673828718536
88,2,Tamil Nadu - 2025,04-Jan 4pm,3639.392388178296
88,3,Tamil Nadu - 2025,04-Jan 4pm,3656.6464028107225
88,4,Tamil Nadu - 2025,04-Jan 4pm,3651.963826139128
89,1,Tamil Nadu - 2025,04-Jan 5pm,3625.3446581635103
89,2,Tamil Nadu - 2025,04-Jan 5pm,3626.5105397430975
89,3,Tamil Nadu - 2025,04-Jan 5pm,3655.461470877896
89,4,Tamil Nadu - 2025,04-Jan 5pm,3712.4933312154944
90,1,Tamil Nadu - 2025,04-Jan 6pm,3797.6061207558937
90,2,Tamil Nadu - 2025,04-Jan 6pm,3859.302920754304
90,3,Tamil Nadu - 2025,04-Jan 6pm,3897.58373121072
90,4,Tamil Nadu - 2025,04-Jan 6pm,3922.867227279083
91,1,Tamil Nadu - 2025,04-Jan 7pm,3935.1534089593943
91,2,Tamil Nadu - 2025,04-Jan 7pm,3923.427144072822
91,3,Tamil Nadu - 2025,04-Jan 7pm,3887.688432619369
91,4,Tamil Nadu - 2025,04-Jan 7pm,3821.781014348414
92,1,Tamil Nadu - 2025,04-Jan 8pm,3725.704889259963
92,2,Tamil Nadu - 2025,04-Jan 8pm,3647.412751036528
92,3,Tamil Nadu - 2025,04-Jan 8pm,3586.904599678105
92,4,Tamil Nadu - 2025,04-Jan 8pm,3539.0577600254046
93,1,Tamil Nadu - 2025,04-Jan 9pm,3503.872232078425
93,2,Tamil Nadu - 2025,04-Jan 9pm,3464.13137311042
93,3,Tamil Nadu - 2025,04-Jan 9pm,3419.83518312139
93,4,Tamil Nadu - 2025,04-Jan 9pm,3372.551211689765
94,1,Tamil Nadu - 2025,04-Jan 10pm,3322.2794588155416
94,2,Tamil Nadu - 2025,04-Jan 10pm,3276.831269754893
94,3,Tamil Nadu - 2025,04-Jan 10pm,3236.2066445078235
94,4,Tamil Nadu - 2025,04-Jan 10pm,3199.992626921741
95,1,Tamil Nadu - 2025,04-Jan 11pm,3168.189216996644
95,2,Tamil Nadu - 2025,04-Jan 11pm,3135.462806391902
95,3,Tamil Nadu - 2025,04-Jan 11pm,3101.813395107522
95,4,Tamil Nadu - 2025,04-Jan 11pm,3068.1245815039315
96,1,Tamil Nadu - 2025,05-Jan 12am,3034.396365581133
96,2,Tamil Nadu - 2025,05-Jan 12am,3000.660765517151
96,3,Tamil Nadu - 2025,05-Jan 12am,2966.917781311988
96,4,Tamil Nadu - 2025,05-Jan 12am,2931.405087589727
97,1,Tamil Nadu - 2025,05-Jan 1am,2894.1226843503687
97,2,Tamil Nadu - 2025,05-Jan 1am,2865.6125056713704
97,3,Tamil Nadu - 2025,05-Jan 1am,2845.874551552732
97,4,Tamil Nadu - 2025,05-Jan 1am,2835.140258425529
98,1,Tamil Nadu - 2025,05-Jan 2am,2833.409626289763
98,2,Tamil Nadu - 2025,05-Jan 2am,2828.7521024815187
98,3,Tamil Nadu - 2025,05-Jan 2am,2821.167687000798
98,4,Tamil Nadu - 2025,05-Jan 2am,2812.00058422792
99,1,Tamil Nadu - 2025,05-Jan 3am,2801.250794162888
99,2,Tamil Nadu - 2025,05-Jan 3am,2792.783643187682
99,3,Tamil Nadu - 2025,05-Jan 3am,2786.599131302307
99,4,Tamil Nadu - 2025,05-Jan 3am,2779.7664313471223
100,1,Tamil Nadu - 2025,05-Jan 4am,2772.2855433221257
